Year_Month,Card Type,Travel_Mode,Trip
Oct-20,Concession,Bus,691561
May-20,Child/Youth,Bus,357558
Jun-19,Concession,Bus,1555717
Mar-18,Senior/Pensioner,Bus,4303012
Sep-17,Free Travel,Bus,37030
May-17,Child/Youth Single Bus Trip 2,Bus,25907
Aug-22,Senior/Pensioner,Bus,2936059
May-22,Adult,Bus,5632116
Dec-20,CTP,Bus,2549345
Jun-18,Child/Youth,Bus,1113371
Oct-17,Adult Single Bus Trip 2,Bus,88281
Oct-22,Child/Youth,Bus,683823
Sep-19,Child/Youth Single Bus Trip 1,Bus,18939
Mar-18,Child/Youth,Bus,1325239
Sep-17,Day Pass without SAF,Bus,152
Dec-23,Adult,Bus,6558058
Oct-23,Free Travel,Bus,29730
May-21,Free Travel,Bus,28884
Jun-17,Concession,Bus,1472712
Oct-23,School Student,Bus,1149219
Sep-23,School Student,Bus,1103009
Sep-22,Concession,Bus,747522
May-20,Free Travel,Bus,15935
Mar-20,School Student,Bus,2180536
Jun-17,Child/Youth Single Bus Trip 3,Bus,7945
Nov-16,School Student,Bus,2792634
Jan-20,Child/Youth Single Bus Trip 3,Bus,5103
May-24,CTP,Bus,7317814
Apr-19,Adult Single Bus Trip 1,Bus,93026
Mar-18,School Student,Bus,2983327
Oct-21,Day Pass without SAF,Bus,512
Feb-20,Child/Youth Single Bus Trip 1,Bus,11037
Jul-18,Child/Youth Single Bus Trip 1,Bus,41280
Mar-18,Free Travel,Bus,40280
Feb-22,CTP,Bus,2739591
May-23,Day Pass without SAF,Bus,812
Aug-22,Concession,Bus,898039
Mar-17,Child/Youth Single Bus Trip 2,Bus,26923
Jun-24,Concession,Bus,791403
Aug-17,Senior/Pensioner,Bus,4196065
Dec-22,Senior/Pensioner,Bus,3033997
Sep-20,Adult Single Bus Trip 3,Bus,24
Apr-20,Employee,Bus,34370
Aug-17,Employee,Bus,75220
Jan-18,Employee,Bus,67410
Sep-24,Child/Youth,Bus,586802
Apr-24,Adult,Bus,6773024
Jun-22,Senior/Pensioner,Bus,2859395
Sep-24,Free Travel,Bus,29698
Sep-19,Free Travel,Bus,39795
May-18,Employee,Bus,79814
May-24,Day Pass without SAF,Bus,991
Dec-23,Child/Youth,Bus,788695
Aug-22,Free Travel,Bus,26661
Nov-19,Child/Youth Single Bus Trip 2,Bus,8991
Aug-18,Adult Single Bus Trip 3,Bus,20627
Feb-17,Child/Youth Single Bus Trip 2,Bus,26163
Apr-22,Employee,Bus,45399
Feb-20,Senior/Pensioner,Bus,3924662
Jul-24,Free Travel,Bus,29209
Oct-16,Employee,Bus,71428
Oct-17,School Student,Bus,2060482
Aug-24,Adult Single Bus Trip 1,Bus,208
Sep-22,Adult Single Bus Trip 3,Bus,24
Jun-19,Senior/Pensioner,Bus,3942952
Sep-18,Child/Youth,Bus,1174339
Jun-19,Child/Youth Single Bus Trip 2,Bus,13566
Nov-18,Employee,Bus,91102
May-17,Adult Single Bus Trip 1,Bus,168079
Mar-21,Adult Single Bus Trip 1,Bus,92
Apr-21,Day Pass without SAF,Bus,502
Feb-19,Day Pass without SAF,Bus,659
Jul-24,Adult,Bus,6943824
Mar-24,Adult Single Bus Trip 1,Bus,151
Mar-19,Day Pass Child/Youth w/o SAF,Bus,90
May-24,Adult Single Bus Trip 3,Bus,41
Apr-22,School Student,Bus,574559
May-20,Adult Single Bus Trip 1,Bus,138
Feb-20,Day Pass Child/Youth w/o SAF,Bus,48
Oct-23,Adult Single Bus Trip 3,Bus,26
Mar-24,Adult Single Bus Trip 2,Bus,45
Jul-21,Adult Single Bus Trip 1,Bus,56
Jan-24,Day Pass without SAF,Bus,"1,217"
May-20,Adult Single Bus Trip 2,Bus,40
Aug-23,Day Pass Child/Youth w/o SAF,Bus,24
Aug-24,Adult Single Bus Trip 3,Bus,25
Dec-22,Day Pass Child/Youth w/o SAF,Bus,76
Dec-20,Adult Single Bus Trip 2,Bus,30
Jul-23,Adult Single Bus Trip 2,Bus,58
Jun-21,Child/Youth Single Bus Trip 1,Bus,3
Dec-22,On Demand,Bus,19991
Feb-23,Concession,Bus,744808
Dec-21,School Student,Bus,603437
Oct-22,Adult,Bus,6136773
Apr-20,Senior/Pensioner,Bus,1348784
Feb-21,Adult Single Bus Trip 3,Bus,11
Jun-24,Day Pass without SAF,Bus,1090
Jan-17,School Student,Bus,168257
Jan-24,Adult Single Bus Trip 2,Bus,58
Sep-21,Adult Single Bus Trip 3,Bus,8
Jun-24,Child/Youth Single Bus Trip 2,Bus,6
Jul-22,Child/Youth Single Bus Trip 1,Bus,1
Jan-19,On Demand,Bus,7041
Nov-22,On Demand,Bus,21311
Nov-23,On Demand,Bus,22514
Aug-23,On Demand,Bus,23305
Jan-22,School Student,Bus,23011
Jan-23,School Student,Bus,68263
May-24,Child/Youth Single Bus Trip 2,Bus,2
Nov-21,Child/Youth Single Bus Trip 2,Bus,3
Mar-23,Child/Youth Single Bus Trip 1,Bus,2
Sep-18,Other,Bus,66227
May-24,Child/Youth Single Bus Trip 1,Bus,2
Oct-21,Child/Youth Single Bus Trip 2,Bus,18
Dec-19,On Demand,Bus,23818
Nov-21,On Demand,Bus,17583
Sep-23,Child/Youth Single Bus Trip 1,Bus,4
Aug-23,Child/Youth Single Bus Trip 1,Bus,9
Aug-24,Child/Youth Single Bus Trip 1,Bus,12
Dec-21,Child/Youth Single Bus Trip 2,Bus,2
May-22,Child/Youth Single Bus Trip 1,Bus,2
Dec-17,Day Pass Child/Youth w/o SAF,Bus,2
Mar-19,On Demand,Bus,9767
Feb-20,On Demand,Bus,25615
Sep-20,Day Pass Child/Youth w/o SAF,Bus,1
Sep-23,Child/Youth Single Bus Trip 2,Bus,6
Apr-22,Child/Youth Single Bus Trip 2,Bus,3
Nov-17,Day Pass without SAF,Bus,1
Sep-24,On Demand,Bus,17261
Oct-16,Concession,Ferry,24094
Nov-16,Senior/Pensioner,Ferry,195969
Apr-17,Sgl Trip Ferry Adult,Ferry,59293
Apr-17,Concession,Ferry,28963
May-17,Employee,Ferry,5428
Jun-17,Senior/Pensioner,Ferry,180835
Aug-17,Free Travel,Ferry,2045
Sep-17,Concession,Ferry,27929
Oct-17,Sgl Trip Ferry Adult,Ferry,58384
Dec-17,CTP,Ferry,2307
Apr-18,Sgl Trip Ferry Adult,Ferry,54494
May-18,Sgl Trip Ferry Child/Youth,Ferry,6662
May-18,Sgl Trip Ferry Adult,Ferry,40546
Jun-18,Child/Youth,Ferry,91982
Jun-18,Sgl Trip Ferry Adult,Ferry,39564
Sep-18,Sgl Trip Ferry Child/Youth,Ferry,8921
Nov-18,Adult,Ferry,890859
Dec-18,Child/Youth,Ferry,137948
Dec-18,Senior/Pensioner,Ferry,187090
Mar-19,CTP,Ferry,52039
Mar-19,Employee,Ferry,4519
Jun-19,CTP,Ferry,55609
Jul-19,Senior/Pensioner,Ferry,185699
Oct-19,Free Travel,Ferry,2311
Nov-19,School Student,Ferry,3425
Dec-19,Senior/Pensioner,Ferry,182312
Dec-19,School Student,Ferry,2510
Dec-19,Sgl Trip Ferry Child/Youth,Ferry,15074
Jan-20,Sgl Trip Ferry Child/Youth,Ferry,18322
Feb-20,Free Travel,Ferry,1854
Feb-20,Sgl Trip Ferry Adult,Ferry,31263
Feb-20,School Student,Ferry,6360
Mar-20,Employee,Ferry,2832
Jun-20,School Student,Ferry,5401
Jul-20,CTP,Ferry,101923
Nov-20,Employee,Ferry,3443
Nov-20,CTP,Ferry,132605
Nov-20,Free Travel,Ferry,1514
Dec-20,CTP,Ferry,126639
Dec-20,Free Travel,Ferry,1292
Jan-21,Sgl Trip Ferry Adult,Ferry,4247
Feb-21,Adult,Ferry,218010
Mar-21,Adult,Ferry,237686
May-21,Employee,Ferry,4583
May-21,Sgl Trip Ferry Child/Youth,Ferry,4322
Jun-21,Free Travel,Ferry,1268
Aug-21,Senior/Pensioner,Ferry,13459
Sep-21,Senior/Pensioner,Ferry,19998
Sep-21,Adult,Ferry,28620
Nov-21,Employee,Ferry,2839
Dec-21,Concession,Ferry,12388
Dec-21,Employee,Ferry,3825
Feb-22,Employee,Ferry,3539
Feb-22,School Student,Ferry,9522
Apr-22,Child/Youth,Ferry,120905
Apr-22,Free Travel,Ferry,1305
May-22,Child/Youth,Ferry,47597
Jun-22,Sgl Trip Ferry Child/Youth,Ferry,16354
Jul-22,Adult,Ferry,257423
Jul-22,Free Travel,Ferry,1202
Aug-22,Senior/Pensioner,Ferry,137410
Oct-22,Child/Youth,Ferry,70259
Jan-23,Child/Youth,Ferry,156183
Mar-23,School Student,Ferry,11554
May-23,Employee,Ferry,4379
Jun-23,Concession,Ferry,17989
Jun-23,Sgl Trip Ferry Child/Youth,Ferry,15060
Jul-23,Employee,Ferry,4069
Aug-23,Concession,Ferry,17980
Aug-23,Senior/Pensioner,Ferry,171227
Aug-23,Sgl Trip Ferry Adult,Ferry,28060
Oct-23,Concession,Ferry,20405
Oct-23,School Student,Ferry,7801
Nov-23,Adult,Ferry,404050
Nov-23,School Student,Ferry,11206
Feb-24,Sgl Trip Ferry Child/Youth,Ferry,11246
Feb-24,Free Travel,Ferry,1739
Mar-24,Child/Youth,Ferry,71044
Apr-24,Child/Youth,Ferry,115922
Jul-24,CTP,Ferry,625816
Jul-24,Adult,Ferry,362266
Sep-16,Concession,Ferry,25070
Feb-17,Adult,Ferry,865014
Jul-17,Sgl Trip Ferry Child/Youth,Ferry,20097
Jul-17,Free Travel,Ferry,2328
Sep-18,Free Travel,Ferry,2004
Oct-18,School Student,Ferry,2911
Jun-19,School Student,Ferry,2963
Oct-21,Senior/Pensioner,Ferry,71248
Apr-22,Sgl Trip Ferry Adult,Ferry,12096
May-22,Sgl Trip Ferry Child/Youth,Ferry,7719
Aug-22,School Student,Ferry,9400
Feb-23,School Student,Ferry,9663
Jun-23,Day Pass without SAF,Ferry,25
Oct-23,CTP,Ferry,702214
Jul-24,Employee,Ferry,4474
Nov-17,Adult,Ferry,901775
Dec-17,School Student,Ferry,988
Sep-18,Adult,Ferry,781681
Oct-20,Day Pass without SAF,Ferry,20
Nov-23,Free Travel,Ferry,1798
Nov-17,Senior/Pensioner,Ferry,183905
Jun-24,Sgl Trip Ferry Child/Youth,Ferry,12969
May-19,Day Pass Child/Youth w/o SAF,Ferry,178
Jun-20,Day Pass without SAF,Ferry,3
Oct-20,Day Pass Child/Youth w/o SAF,Ferry,4
May-19,Concession,Ferry,24888
Jan-21,School Student,Ferry,730
Dec-16,School Student,Ferry,796
Oct-19,Day Pass Child/Youth w/o SAF,Ferry,528
Feb-22,Day Pass without SAF,Ferry,4
Sep-17,CTP,Ferry,2049
Jun-19,Day Pass without SAF,Ferry,8
Nov-22,Day Pass Child/Youth w/o SAF,Ferry,69
Jul-19,Day Pass Child/Youth w/o SAF,Ferry,83
Dec-19,Day Pass Child/Youth w/o SAF,Ferry,25
Jul-16,Sgl Trip LR Adult,Light rail,1094
Jul-16,School Student,Light rail,994
Oct-16,Free Travel,Light rail,899
Nov-16,Adult,Light rail,511961
Nov-16,School Student,Light rail,5599
Dec-16,Concession,Light rail,24597
Dec-16,School Student,Light rail,2109
Jan-17,Free Travel,Light rail,394
Apr-17,Senior/Pensioner,Light rail,141087
Apr-17,Child/Youth,Light rail,48789
Jul-17,Child/Youth,Light rail,51615
Jul-17,Concession,Light rail,30979
Oct-17,Sgl Trip LR Adult,Light rail,4756
Nov-17,School Student,Light rail,5671
Jan-18,Adult,Light rail,142036
Jan-18,Sgl Trip LR Adult,Light rail,1211
Feb-18,Adult,Light rail,550240
Feb-18,School Student,Light rail,6277
Apr-18,Senior/Pensioner,Light rail,151012
Apr-18,Adult,Light rail,586057
Apr-18,School Student,Light rail,2521
May-18,Concession,Light rail,30938
May-18,Senior/Pensioner,Light rail,144297
Jun-18,School Student,Light rail,6613
Jun-18,Senior/Pensioner,Light rail,139229
Jul-18,Sgl Trip LR Child/Youth,Light rail,1101
Aug-18,Concession,Light rail,33463
Sep-18,Child/Youth,Light rail,37820
Oct-18,Child/Youth,Light rail,39129
Oct-18,Sgl Trip LR Child/Youth,Light rail,624
Nov-18,School Student,Light rail,7228
Dec-18,Employee,Light rail,1259
Feb-19,Free Travel,Light rail,1147
Jun-19,Sgl Trip LR Child/Youth,Light rail,785
Jul-19,Employee,Light rail,1502
Jul-19,CTP,Light rail,37082
Aug-19,Free Travel,Light rail,1325
Aug-19,School Student,Light rail,10457
Aug-19,Adult,Light rail,673022
Aug-19,CTP,Light rail,43751
Sep-19,Free Travel,Light rail,1094
Oct-19,Senior/Pensioner,Light rail,178727
Oct-19,Employee,Light rail,1756
Oct-19,Sgl Trip LR Child/Youth,Light rail,848
Nov-19,Day Pass without SAF,Light rail,18
Dec-19,Sgl Trip LR Child/Youth,Light rail,2907
Jan-20,School Student,Light rail,5056
Feb-20,Sgl Trip LR Child/Youth,Light rail,1087
Feb-20,Day Pass without SAF,Light rail,61
Mar-20,Adult,Light rail,750599
Mar-20,Free Travel,Light rail,1552
May-20,Day Pass without SAF,Light rail,10
Jul-20,Employee,Light rail,3323
Jul-20,CTP,Light rail,194622
Aug-20,CTP,Light rail,192136
Aug-20,Day Pass without SAF,Light rail,20
Oct-20,Child/Youth,Light rail,58974
Oct-20,Sgl Trip LR Child/Youth,Light rail,866
Nov-20,Adult,Light rail,685141
Nov-20,Sgl Trip LR Adult,Light rail,1026
Dec-20,Sgl Trip LR Child/Youth,Light rail,860
Feb-21,Sgl Trip LR Child/Youth,Light rail,506
Mar-21,Concession,Light rail,229557
Jun-21,Concession,Light rail,181712
Jul-21,CTP,Light rail,89160
Aug-21,Senior/Pensioner,Light rail,42738
Sep-21,CTP,Light rail,95276
Sep-21,Sgl Trip LR Child/Youth,Light rail,67
Sep-21,Day Pass without SAF,Light rail,14
Oct-21,Employee,Light rail,3691
Oct-21,Sgl Trip LR Adult,Light rail,385
Nov-21,Senior/Pensioner,Light rail,150267
Dec-21,Senior/Pensioner,Light rail,187658
Jan-22,Senior/Pensioner,Light rail,143982
Jan-22,Concession,Light rail,45876
Mar-22,CTP,Light rail,589751
Apr-22,Child/Youth,Light rail,125332
Apr-22,Day Pass without SAF,Light rail,6
May-22,CTP,Light rail,714401
Jul-22,Senior/Pensioner,Light rail,275890
Jul-22,Sgl Trip LR Adult,Light rail,3443
Jul-22,Day Pass without SAF,Light rail,29
Aug-22,Employee,Light rail,7555
Sep-22,Employee,Light rail,7184
Oct-22,Concession,Light rail,190739
Oct-22,Sgl Trip LR Adult,Light rail,4414
Dec-22,School Student,Light rail,14245
Feb-23,Senior/Pensioner,Light rail,355797
Apr-23,Senior/Pensioner,Light rail,312835
Apr-23,Employee,Light rail,7343
May-23,Sgl Trip LR Child/Youth,Light rail,1159
Jul-23,Adult,Light rail,1149868
Aug-23,Employee,Light rail,9078
Sep-23,Free Travel,Light rail,3081
Sep-23,School Student,Light rail,27329
Nov-23,Concession,Light rail,228118
Nov-23,Free Travel,Light rail,3282
Nov-23,Sgl Trip LR Adult,Light rail,4257
Dec-23,Senior/Pensioner,Light rail,412941
Jan-24,CTP,Light rail,1363815
Feb-24,Free Travel,Light rail,3146
Feb-24,Senior/Pensioner,Light rail,393540
Jun-24,School Student,Light rail,33544
Sep-16,Senior/Pensioner,Light rail,135478
Apr-18,Employee,Light rail,1
Oct-18,Sgl Trip LR Adult,Light rail,2881
Aug-19,Child/Youth,Light rail,45254
May-21,Day Pass without SAF,Light rail,25
Jun-21,Day Pass without SAF,Light rail,17
Jul-21,School Student,Light rail,1199
Mar-22,Day Pass without SAF,Light rail,21
Apr-23,School Student,Light rail,13673
Jan-24,School Student,Light rail,1345
Jun-19,Day Pass without SAF,Light rail,11
Jun-20,Concession,Light rail,32459
Jan-22,Day Pass without SAF,Light rail,26
Apr-24,Day Pass Child/Youth w/o SAF,Light rail,5
Jan-23,Day Pass Child/Youth w/o SAF,Light rail,2
Dec-17,Employee,Light rail,1
Jul-16,Child/Youth,Train,1107160
Jul-16,Sgl Trip Rail Child/Youth,Train,19564
Aug-16,Sgl Trip Rail Child/Youth,Train,53347
Oct-16,Employee,Train,289301
Nov-16,Sgl Trip Rail Adult,Train,320085
Dec-16,Free Travel,Train,29099
Apr-17,Adult,Train,21558784
May-17,Senior/Pensioner,Train,3039985
Jul-17,Adult,Train,23827242
Jul-17,School Student,Train,562500
Aug-17,Employee,Train,316870
Sep-17,Sgl Trip Rail Adult,Train,330192
Nov-17,Sgl Trip Rail Adult,Train,366190
Dec-17,School Student,Train,385688
Feb-18,Adult,Train,23096119
Feb-18,School Student,Train,1071662
Apr-18,Free Travel,Train,28378
Apr-18,Senior/Pensioner,Train,2776197
May-18,Sgl Trip Rail Child/Youth,Train,55363
May-18,Day Pass Child/Youth w/o SAF,Train,16
Jul-18,Concession,Train,1764348
Aug-18,Senior/Pensioner,Train,2992574
Sep-18,Free Travel,Train,30433
Oct-18,Sgl Trip Rail Adult,Train,304980
Nov-18,Free Travel,Train,35582
Jan-19,Free Travel,Train,29386
Mar-19,Employee,Train,330137
Apr-19,Sgl Trip Rail Child/Youth,Train,66510
May-19,Concession,Train,2479155
Jun-19,School Student,Train,1090865
Jun-19,Child/Youth,Train,1044267
Aug-19,Adult,Train,25583771
Sep-19,Senior/Pensioner,Train,2906578
Sep-19,Free Travel,Train,34036
Oct-19,Child/Youth,Train,1238755
Nov-19,Day Pass without SAF,Train,1006
Jan-20,Free Travel,Train,29692
Mar-20,Sgl Trip Rail Adult,Train,97199
Mar-20,CTP,Train,2677062
Apr-20,Employee,Train,155620
Apr-20,Child/Youth,Train,69680
Apr-20,School Student,Train,7775
Jun-20,Employee,Train,203267
Jun-20,Senior/Pensioner,Train,1360337
Jun-20,Day Pass without SAF,Train,543
Jul-20,Senior/Pensioner,Train,1466814
Oct-20,Child/Youth,Train,638173
Oct-20,Concession,Train,859401
Nov-20,Senior/Pensioner,Train,1767809
Dec-20,Sgl Trip Rail Child/Youth,Train,31494
Feb-21,Sgl Trip Rail Child/Youth,Train,23446
Feb-21,Senior/Pensioner,Train,1758361
Mar-21,Sgl Trip Rail Adult,Train,60743
Mar-21,Senior/Pensioner,Train,2071838
May-21,CTP,Train,4502379
Jun-21,Concession,Train,902120
Jun-21,Senior/Pensioner,Train,1818996
Jun-21,Employee,Train,174401
Jun-21,Free Travel,Train,18227
Jul-21,School Student,Train,13373
Aug-21,CTP,Train,902288
Aug-21,Employee,Train,63791
Aug-21,Child/Youth,Train,38935
Sep-21,Adult,Train,2823340
Oct-21,CTP,Train,2257721
Oct-21,Sgl Trip Rail Adult,Train,20147
Nov-21,Concession,Train,625489
Jan-22,Adult,Train,5176801
Feb-22,Free Travel,Train,13427
Mar-22,Sgl Trip Rail Child/Youth,Train,26392
Mar-22,School Student,Train,911751
May-22,Free Travel,Train,20779
Jun-22,Free Travel,Train,20476
Aug-22,Child/Youth,Train,416534
Aug-22,Day Pass without SAF,Train,562
Sep-22,Senior/Pensioner,Train,1849464
Sep-22,Child/Youth,Train,563286
Sep-22,School Student,Train,632981
Oct-22,School Student,Train,661274
Oct-22,Day Pass without SAF,Train,713
Nov-22,Sgl Trip Rail Adult,Train,81731
Dec-22,Concession,Train,729352
Dec-22,CTP,Train,6825016
Dec-22,Day Pass without SAF,Train,958
Feb-23,CTP,Train,7363351
Apr-23,Senior/Pensioner,Train,2045717
May-23,Child/Youth,Train,541395
Jul-23,Employee,Train,218727
Jul-23,Sgl Trip Rail Adult,Train,101309
Sep-23,Senior/Pensioner,Train,2331482
Oct-23,Senior/Pensioner,Train,2357874
Oct-23,Day Pass without SAF,Train,999
Nov-23,School Student,Train,1015165
Dec-23,Sgl Trip Rail Adult,Train,114217
Jan-24,Concession,Train,691578
Jan-24,Adult,Train,9761386
Jan-24,Free Travel,Train,19670
Feb-24,Child/Youth,Train,657730
May-24,Child/Youth,Train,544546
May-24,Free Travel,Train,25614
Jul-17,Free Travel,Train,32228
Sep-17,School Student,Train,819372
Sep-19,Adult,Train,24439462
Sep-19,CTP,Train,1419949
Aug-20,Concession,Train,756263
May-22,Sgl Trip Rail Adult,Train,81255
Feb-23,Sgl Trip Rail Adult,Train,99920
Aug-17,Sgl Trip Rail Child/Youth,Train,63560
May-19,Free Travel,Train,38389
Dec-20,Day Pass without SAF,Train,641
May-23,Day Pass without SAF,Train,848
Jun-21,Day Pass Child/Youth w/o SAF,Train,10
Sep-21,Day Pass Child/Youth w/o SAF,Train,6
Jun-18,Day Pass Child/Youth w/o SAF,Train,3
Apr-24,Day Pass Child/Youth w/o SAF,Train,25
Feb-20,Day Pass Child/Youth w/o SAF,Train,38
Sep-17,Senior/Pensioner,Train,2805731
Feb-19,CTP,Train,612866
May-22,Day Pass Child/Youth w/o SAF,Train,62
Sep-20,Day Pass Child/Youth w/o SAF,Train,17
Dec-18,Day Pass Child/Youth w/o SAF,Train,6
May-21,Day Pass Child/Youth w/o SAF,Train,36
Nov-20,Day Pass Child/Youth w/o SAF,Train,29
Nov-19,School Student,Metro,92178
Feb-20,Concession,Metro,148953
May-20,Child/Youth,Metro,18828
Aug-20,CTP,Metro,148270
Nov-20,Sgl Trip Rail Adult,Metro,2462
Nov-20,Concession,Metro,86880
Dec-20,Sgl Trip Rail Adult,Metro,3080
Jan-21,Sgl Trip Rail Child/Youth,Metro,3751
Apr-21,Sgl Trip Rail Child/Youth,Metro,5286
May-21,Child/Youth,Metro,76183
Jul-21,Child/Youth,Metro,5913
Jul-21,Sgl Trip Rail Child/Youth,Metro,640
Oct-21,Sgl Trip Rail Adult,Metro,1249
Oct-21,Sgl Trip Rail Child/Youth,Metro,1933
Nov-21,Adult,Metro,452954
Feb-22,Adult,Metro,392103
Mar-22,Sgl Trip Rail Adult,Metro,3164
Apr-22,Employee,Metro,7373
Aug-22,Sgl Trip Rail Child/Youth,Metro,3428
Oct-22,Employee,Metro,8227
Feb-23,CTP,Metro,480110
Mar-23,Free Travel,Metro,1577
Mar-23,Senior/Pensioner,Metro,135604
Apr-23,Concession,Metro,133672
Jun-23,Employee,Metro,10409
Aug-23,Concession,Metro,215132
Sep-23,Concession,Metro,158540
Mar-24,Senior/Pensioner,Metro,134950
Apr-24,Day Pass without SAF,Metro,10
Feb-20,Child/Youth,Metro,104015
Apr-20,Senior/Pensioner,Metro,15988
May-20,Sgl Trip Rail Child/Youth,Metro,1221
Aug-20,School Student,Metro,80446
Dec-20,Employee,Metro,7699
Sep-21,Free Travel,Metro,139
Jun-22,Sgl Trip Rail Adult,Metro,4440
Oct-22,CTP,Metro,408491
Oct-22,Sgl Trip Rail Adult,Metro,3953
Oct-22,Sgl Trip Rail Child/Youth,Metro,4472
May-24,CTP,Metro,657767
Jun-24,Sgl Trip Rail Adult,Metro,3330
Jun-24,Employee,Metro,9820
Jun-19,Concession,Metro,145218
Dec-19,Child/Youth,Metro,151506
Nov-20,Adult,Metro,617476
Aug-21,Employee,Metro,1519
Dec-21,Senior/Pensioner,Metro,79251
Jul-22,Free Travel,Metro,990
Sep-22,Concession,Metro,132959
Sep-22,Employee,Metro,7222
Mar-23,Employee,Metro,10210
May-23,Concession,Metro,186032
Mar-24,Sgl Trip Rail Adult,Metro,3577
Mar-24,Concession,Metro,229318
Jun-24,Senior/Pensioner,Metro,141101
Nov-19,CTP,Metro,174479
Jan-20,Adult,Metro,1222213
Jul-20,Concession,Metro,72925
Apr-21,Child/Youth,Metro,112888
May-21,School Student,Metro,117474
Nov-21,Senior/Pensioner,Metro,81250
Jan-24,School Student,Metro,3139
May-20,Concession,Metro,23677
Nov-21,Free Travel,Metro,967
Dec-23,Sgl Trip Rail Child/Youth,Metro,6936
Aug-20,Child/Youth,Metro,47188
Jan-22,CTP,Metro,161355
Nov-22,Sgl Trip Rail Adult,Metro,4073
Jun-19,Child/Youth,Metro,112236
Mar-22,Child/Youth,Metro,70762
Feb-24,Concession,Metro,153603
Apr-20,Sgl Trip Rail Child/Youth,Metro,563
Dec-23,Day Pass without SAF,Metro,16
Dec-19,Day Pass without SAF,Metro,7
May-20,Day Pass without SAF,Metro,8
Sep-21,Day Pass without SAF,Metro,7
Jun-22,Day Pass without SAF,Metro,5
Sep-23,School Student,Metro,126407
Dec-20,Day Pass without SAF,Metro,9
May-19,Employee,Metro,3142
Nov-24,Senior/Pensioner,Bus,3397148
Nov-24,School Student,Bus,1201665
Nov-24,Free Travel,Bus,30301
Nov-24,Employee,Bus,75581
Nov-24,Day Pass without SAF,Bus,1025
Nov-24,Day Pass Child/Youth w/o SAF,Bus,21
Nov-24,CTP,Bus,7647518
Nov-24,Concession,Bus,846127
Nov-24,Child/Youth Single Bus Trip 2,Bus,2
Nov-24,Child/Youth Single Bus Trip 1,Bus,3
Nov-24,Child/Youth,Bus,600853
Nov-24,Adult Single Bus Trip 3,Bus,18
Nov-24,Adult Single Bus Trip 2,Bus,50
Nov-24,Adult Single Bus Trip 1,Bus,188
Nov-24,Adult,Bus,6851421
Oct-24,Senior/Pensioner,Bus,3445453
Oct-24,School Student,Bus,826106
Oct-24,On Demand,Bus,3557
Oct-24,Free Travel,Bus,30353
Oct-24,Employee,Bus,76796
Oct-24,Day Pass without SAF,Bus,1213
Oct-24,Day Pass Child/Youth w/o SAF,Bus,47
Oct-24,CTP,Bus,7714601
Oct-24,Concession,Bus,1017744
Oct-24,Child/Youth Single Bus Trip 2,Bus,1
Oct-24,Child/Youth Single Bus Trip 1,Bus,7
Oct-24,Child/Youth,Bus,766483
Oct-24,Adult Single Bus Trip 3,Bus,15
Oct-24,Adult Single Bus Trip 2,Bus,79
Oct-24,Adult Single Bus Trip 1,Bus,131
Oct-24,Adult,Bus,7052027
Jan-25,Senior/Pensioner,Bus,3130303
Jan-25,School Student,Bus,11060
Jan-25,On Demand,Bus,13044
Jan-25,Free Travel,Bus,28032
Jan-25,Employee,Bus,72046
Jan-25,Day Pass without SAF,Bus,859
Jan-25,Day Pass Child/Youth w/o SAF,Bus,2
Jan-25,CTP,Bus,6356228
Jan-25,Concession,Bus,578304
